"campaignid","sample","biota.macroalgae","biota.unconsolidated","biota.seagrasses","biota.sponges","biota.consolidated","latitude","longitude","total.points.annotated"
"2014_TowedVideo","LGBDT5_1422",0,0,5,0,0,-33.58158333,115.3599333,5
"2014_TowedVideo","LGBDT5_1424",0,0,3,0,0,-33.58151667,115.3598667,3
"2014_TowedVideo","LGBDT5_1434",2,0,7,0,0,-33.5812,115.3596,9
"2014_TowedVideo","LGBDT5_1436",0,0,7,0,0,-33.58116667,115.35955,7
"2014_TowedVideo","LGBDT5_1443",0,0,5,0,0,-33.5809,115.3593833,5
"2014_TowedVideo","LGBDT5_1449",0,0,5,0,0,-33.58066667,115.3592,5
"2014_TowedVideo","LGBDT5_1450",0,0,4,0,0,-33.58061667,115.3592,4
"2014_TowedVideo","LGBDT5_1457",0,0,3,0,0,-33.58036667,115.3589667,3
"2014_TowedVideo","LGBDT5_1458",0,0,8,0,0,-33.58031667,115.3589333,8
"2014_TowedVideo","LGBDT5_1461",0,0,5,0,0,-33.58023333,115.3589,5
"2014_TowedVideo","LGBDT5_1479",0,1,4,0,0,-33.57955,115.3583667,5
"2014_TowedVideo","LGBDT5_1486",0,1,4,0,0,-33.57928333,115.3581167,5
"2014_TowedVideo","LGBDT5_1488",0,2,4,0,0,-33.57921667,115.3580667,6
"2014_TowedVideo","LGBDT5_1493",0,10,0,0,0,-33.57903333,115.3579333,10
"2014_TowedVideo","LGBDT5_1505",0,0,6,0,0,-33.5786,115.3577167,6
"2014_TowedVideo","LGBDT5_1507",0,0,5,0,0,-33.57853333,115.3576667,5
"2014_TowedVideo","LGBDT5_1509",0,0,1,0,0,-33.57845,115.3576167,1
"2014_TowedVideo","LGBDT5_1514",2,0,0,0,0,-33.57825,115.3575,2
"2014_TowedVideo","LGBDT5_1523",0,0,4,0,0,-33.57791667,115.35725,4
"2014_TowedVideo","LGBDT5_1526",0,0,5,0,0,-33.5778,115.35715,5
"2014_TowedVideo","LGBDT5_1531",0,0,0,0,0,-33.57761667,115.3570333,0
"2014_TowedVideo","LGBDT5_1533",0,0,5,0,0,-33.57755,115.3569667,5
"2014_TowedVideo","LGBDT5_1538",0,0,4,0,0,-33.57736667,115.3568167,4
"2014_TowedVideo","LGBDT5_1541",0,0,8,0,0,-33.57726667,115.3567167,8
"2014_TowedVideo","LGBDT5_1543",0,2,0,0,0,-33.57718333,115.35665,2
"2014_TowedVideo","LGBDT5_1545",0,3,2,0,0,-33.57711667,115.3565833,5
"2014_TowedVideo","LGBDT5_1549",0,0,7,0,0,-33.57698333,115.35645,7
"2014_TowedVideo","LGBDT5_1551",0,0,4,0,0,-33.5769,115.3564,4
"2014_TowedVideo","LGBDT5_1554",0,0,4,0,0,-33.57678333,115.3563,4
"2014_TowedVideo","LGBDT5_1562",0,0,5,0,0,-33.5765,115.3560667,5
"2014_TowedVideo","LGBDT5_1564",0,2,6,0,0,-33.57641667,115.3559833,8
"2014_TowedVideo","LGBDT5_1576",0,3,2,0,0,-33.57596667,115.35555,5
"2014_TowedVideo","LGBDT5_1578",0,2,4,0,0,-33.57588333,115.3554667,6
"2014_TowedVideo","LGBDT5_1582",0,0,4,0,0,-33.57571667,115.3553167,4
"2014_TowedVideo","LGBDT5_1584",0,0,3,0,0,-33.57563333,115.35525,3
"2014_TowedVideo","LGBDT5_1586",0,0,5,0,0,-33.57558333,115.3551667,5
"2014_TowedVideo","LGBDT5_1588",0,0,1,0,0,-33.5755,115.3551,1
"2014_TowedVideo","LGBDT5_1590",0,0,3,0,0,-33.57541667,115.3550333,3
"2014_TowedVideo","LGBDT5_1592",0,0,3,0,0,-33.57535,115.35495,3
"2014_TowedVideo","LGBDT5_1594",0,0,6,0,0,-33.5753,115.3548667,6
"2014_TowedVideo","LGBDT5_1601",0,0,7,0,0,-33.57503333,115.3546333,7
"2014_TowedVideo","LGBDT5_1603",0,0,5,0,0,-33.57496667,115.35455,5
"2014_TowedVideo","LGBDT5_1613",0,0,9,0,0,-33.5746,115.3541667,9
"2014_TowedVideo","LGBDT5_1620",0,8,0,0,0,-33.57433333,115.3539167,8
"2014_TowedVideo","LGBDT5_1622",0,3,2,0,0,-33.57425,115.3538667,5
"2014_TowedVideo","LGBDT5_1625",0,2,3,0,0,-33.57411667,115.3538167,5
"2014_TowedVideo","LGBDT5_1631",0,0,4,0,0,-33.57395,115.3535333,4
"2014_TowedVideo","LGBDT5_1635",0,0,5,0,0,-33.5738,115.3533833,5
"2014_TowedVideo","LGBDT5_1640",0,0,5,0,0,-33.57361667,115.3532,5
"2014_TowedVideo","LGBDT5_1642",0,6,3,0,0,-33.57356667,115.3531167,9
"2014_TowedVideo","LGBDT5_1645",0,2,5,0,0,-33.57345,115.3529833,7
"2014_TowedVideo","LGBDT5_1645",0,2,5,0,0,-33.57345,115.3529833,7
"2014_TowedVideo","LGBDT5_1650",5,0,1,0,0,-33.57326667,115.3528167,6
"2014_TowedVideo","LGBDT5_1654",1,0,0,1,0,-33.5731,115.3527167,2
"2014_TowedVideo","LGBDT5_1662",0,0,13,1,0,-33.57296667,115.3524167,14
"2014_TowedVideo","LGBDT5_1663",2,0,6,0,0,-33.57295,115.3523667,8
"2014_TowedVideo","LGBDT5_1669",20,0,0,0,0,-33.57278333,115.3523333,20
"2014_TowedVideo","LGBDT5_1671",0,0,5,0,0,-33.57271667,115.3523,5
"2014_TowedVideo","LGBDT5_1673",0,0,2,0,0,-33.57263333,115.3522333,2
"2014_TowedVideo","LGBDT5_1690",2,0,0,0,0,-33.57185,115.3519333,2
"2014_TowedVideo","LGBDT5_1703",0,0,5,0,0,-33.5713,115.3516833,5
"2014_TowedVideo","LGBDT5_1708",2,0,5,0,0,-33.5711,115.35155,7
"2014_TowedVideo","LGBDT5_1711",4,0,0,0,0,-33.57098333,115.3514667,4
"2014_TowedVideo","LGBDT5_1714",1,0,4,0,0,-33.57085,115.3514,5
"2014_TowedVideo","LGBDT5_1717",4,0,5,0,0,-33.57075,115.3513167,9
"2014_TowedVideo","LGBDT5_1719",8,0,0,0,0,-33.57066667,115.3512667,8
"2014_TowedVideo","LGBDT5_1728",3,0,0,0,0,-33.57035,115.3510333,3
"2014_TowedVideo","LGBDT5_1730",4,0,0,0,0,-33.57028333,115.351,4
"2014_TowedVideo","LGBDT5_1735",8,0,0,0,0,-33.57015,115.35085,8
"2014_TowedVideo","LGBDT5_1739",9,0,0,0,0,-33.57003333,115.35075,9
"2014_TowedVideo","LGBDT5_1741",5,0,0,0,0,-33.56996667,115.3507,5
"2014_TowedVideo","LGBDT5_1746",6,0,0,0,0,-33.56978333,115.3505667,6
"2014_TowedVideo","LGBDT5_1753",3,0,0,0,0,-33.56956667,115.3503333,3
"2014_TowedVideo","LGBDT5_1755",6,0,0,0,0,-33.5695,115.3503,6
"2014_TowedVideo","LGBDT5_1759",3,0,0,0,0,-33.56935,115.3502,3
"2014_TowedVideo","LGBDT5_1776",6,0,0,0,0,-33.56878333,115.3497833,6
"2014_TowedVideo","LGBDT5_1778",6,0,1,0,0,-33.56871667,115.3497333,7
"2014_TowedVideo","LGBDT5_1782",1,0,1,0,0,-33.56858333,115.3496667,2
"2014_TowedVideo","LGBDT5_1784",0,0,0,0,0,-33.56851667,115.3496333,0
"2014_TowedVideo","LGBDT5_1786",0,0,0,0,0,-33.56843333,115.3496167,0
"2014_TowedVideo","LGBDT5_1789",0,0,2,0,0,-33.56833333,115.3495667,2
"2014_TowedVideo","LGBDT5_1796",0,5,0,0,0,-33.56808333,115.3494333,5
"2014_TowedVideo","LGBDT5_1797",0,0,3,0,0,-33.56805,115.3494167,3
"2014_TowedVideo","LGBDT5_1803",2,0,0,0,0,-33.56783333,115.3493167,2
"2014_TowedVideo","LGBDT5_1808",2,0,0,0,0,-33.56765,115.3492,2
"2014_TowedVideo","LGBDT5_1811",0,0,0,0,0,-33.56756667,115.3491333,0
"2014_TowedVideo","LGBDT5_1813",0,0,4,0,0,-33.56748333,115.3491167,4
"2014_TowedVideo","LGBDT5_1825",10,0,0,0,0,-33.56708333,115.3488333,10
"2014_TowedVideo","LGBDT5_1830",1,0,0,0,0,-33.5669,115.3487333,1
"2014_TowedVideo","LGBDT5_1835",2,0,5,0,0,-33.56671667,115.34865,7
"2014_TowedVideo","LGBDT5_1837",0,0,10,0,0,-33.56665,115.3486167,10
"2014_TowedVideo","LGBDT5_1844",3,0,0,0,0,-33.56641667,115.34845,3
"2014_TowedVideo","LGBDT5_1848",5,0,1,0,0,-33.56626667,115.3483667,6
"2014_TowedVideo","LGBDT5_1852",3,0,0,0,0,-33.56615,115.34825,3
"2014_TowedVideo","LGBDT5_1859",1,0,2,0,0,-33.56588333,115.3481,3
"2014_TowedVideo","LGBDT5_1862",5,0,0,0,0,-33.56576667,115.3480667,5
"2014_TowedVideo","LGBDT5_1867",1,0,0,0,0,-33.56558333,115.3479833,1
"2014_TowedVideo","LGBDT5_1871",3,0,0,0,0,-33.56543333,115.3479,3
"2014_TowedVideo","LGBDT5_1875",2,0,0,0,0,-33.56528333,115.3478,2
"2014_TowedVideo","LGBDT5_1881",1,0,0,0,0,-33.56508333,115.3476167,1
"2014_TowedVideo","LGBDT5_1888",7,0,0,0,0,-33.56485,115.3474,7
"2014_TowedVideo","LGBDT5_1891",1,0,4,0,0,-33.56476667,115.3473,5
"2014_TowedVideo","LGBDT5_1893",2,0,0,0,0,-33.5647,115.3472333,2
"2014_TowedVideo","LGBDT5_1894",4,0,0,0,0,-33.56468333,115.3472,4
"2014_TowedVideo","LGBDT5_1894",4,0,0,0,0,-33.56468333,115.3472,4
"2014_TowedVideo","LGBDT5_1896",5,0,2,0,0,-33.56463333,115.3471333,7
"2014_TowedVideo","LGBDT5_1898",7,0,0,0,0,-33.56455,115.3470833,7
"2014_TowedVideo","LGBDT5_1903",2,0,7,0,0,-33.56436667,115.34695,9
"2014_TowedVideo","LGBDT5_1905",9,0,0,0,0,-33.5643,115.3469,9
"2014_TowedVideo","LGBDT5_1907",7,0,3,0,0,-33.56423333,115.34685,10
"2014_TowedVideo","LGBDT5_1913",10,0,0,0,0,-33.56403333,115.3466667,10
"2014_TowedVideo","LGBDT5_1918",1,0,10,0,0,-33.56386667,115.3465167,11
"2014_TowedVideo","LGBDT5_1918",1,0,10,0,0,-33.56386667,115.3465333,11
"2014_TowedVideo","LGBDT5_1922",1,0,13,0,0,-33.56371667,115.3464667,14
"2014_TowedVideo","LGBDT5_1924",0,0,5,0,0,-33.56365,115.3464833,5
"2014_TowedVideo","LGBDT5_1927",1,0,7,0,0,-33.56356667,115.3464167,8
"2014_TowedVideo","LGBDT5_1929",0,0,9,0,0,-33.56348333,115.3463833,9
"2014_TowedVideo","LGBDT5_1930",2,0,1,0,0,-33.56345,115.3463833,3
"2014_TowedVideo","LGBDT5_1931",3,0,4,0,0,-33.56341667,115.3463833,7
"2014_TowedVideo","LGBDT5_1933",1,0,0,0,0,-33.56336667,115.3463,1
"2014_TowedVideo","LGBDT5_1935",6,0,1,0,0,-33.56331667,115.3462333,7
"2014_TowedVideo","LGBDT5_1938",4,2,2,0,0,-33.5632,115.3461833,8
"2014_TowedVideo","LGBDT5_1940",8,0,0,0,0,-33.56313333,115.3461667,8
"2014_TowedVideo","LGBDT5_1942",10,0,0,0,0,-33.56306667,115.3461167,10
"2014_TowedVideo","LGBDT5_1945",8,0,0,0,0,-33.56296667,115.3460333,8
"2014_TowedVideo","LGBDT5_1952",1,0,1,0,0,-33.56273333,115.34585,2
"2014_TowedVideo","LGBDT5_1954",0,0,3,0,0,-33.56266667,115.3458167,3
"2014_TowedVideo","LGBDT5_1957",0,0,5,0,0,-33.56256667,115.34575,5
"2014_TowedVideo","LGBDT5_1959",0,1,4,0,0,-33.5625,115.3457167,5
"2014_TowedVideo","LGBDT5_1961",0,2,3,0,0,-33.56243333,115.3456667,5
"2014_TowedVideo","LGBDT5_1963",0,0,5,0,0,-33.56235,115.3456167,5
"2014_TowedVideo","LGBDT5_1965",0,0,5,0,0,-33.5623,115.3455667,5
"2014_TowedVideo","LGBDT5_1970",3,0,0,0,0,-33.56213333,115.3454333,3
"2014_TowedVideo","LGBDT5_1972",4,0,0,0,0,-33.56206667,115.3454,4
"2014_TowedVideo","LGBDT5_1979",13,0,0,0,0,-33.56183333,115.3452833,13
"2014_TowedVideo","LGBDT5_1982",0,0,0,0,0,-33.56173333,115.3452333,0
"2014_TowedVideo","LGBDT5_1985",4,0,0,0,0,-33.56161667,115.3452,4
"2014_TowedVideo","LGBDT5_1988",1,0,0,0,0,-33.56151667,115.34515,1
"2014_TowedVideo","LGBDT5_1990",6,0,0,0,0,-33.56143333,115.3451667,6
"2014_TowedVideo","LGBDT5_1997",2,0,4,0,0,-33.5612,115.34505,6
"2014_TowedVideo","LGBDT5_2004",8,2,0,0,0,-33.56095,115.3449,10
"2014_TowedVideo","LGBDT5_2008",0,0,5,0,0,-33.56081667,115.3448,5
"2014_TowedVideo","LGBDT5_2021",1,0,1,0,0,-33.56036667,115.3445667,2
"2014_TowedVideo","LGBDT5_2023",0,0,0,0,0,-33.5603,115.3445,0
"2014_TowedVideo","LGBDT5_2028",0,0,0,0,0,-33.56016667,115.34435,0
"2014_TowedVideo","LGBDT5_2033",0,0,8,0,0,-33.55998333,115.3442,8
"2014_TowedVideo","LGBDT5_2038",0,3,7,0,0,-33.55981667,115.3440833,10
"2014_TowedVideo","LGBDT5_2040",0,0,5,0,0,-33.55975,115.3440333,5
"2014_TowedVideo","LGBDT5_2050",0,2,9,0,0,-33.5594,115.3438167,11
"2014_TowedVideo","LGBDT5_2052",0,0,8,0,0,-33.55935,115.3438,8
"2014_TowedVideo","LGBDT5_2057",0,0,2,0,0,-33.5592,115.3436833,2
"2014_TowedVideo","LGBDT5_2059",0,0,2,0,0,-33.55911667,115.34365,2
"2014_TowedVideo","LGBDT5_2061",0,1,3,0,0,-33.55905,115.3436333,4
"2014_TowedVideo","LGBDT5_2066",0,0,2,0,0,-33.55888333,115.3434833,2
"2014_TowedVideo","LGBDT5_2068",0,0,3,0,0,-33.55883333,115.3434333,3
"2014_TowedVideo","LGBDT5_2070",0,0,1,0,0,-33.55876667,115.3433833,1
"2014_TowedVideo","LGBDT5_2073",7,0,1,0,0,-33.55865,115.3433167,8
"2014_TowedVideo","LGBDT5_2077",0,0,0,0,0,-33.55856667,115.3432167,0
"2014_TowedVideo","LGBDT5_2081",2,0,5,0,0,-33.55841667,115.3431333,7
"2014_TowedVideo","LGBDT5_2085",0,0,5,0,0,-33.55828333,115.343,5
"2014_TowedVideo","LGBDT5_2099",0,0,0,0,0,-33.55783333,115.3426,0
"2014_TowedVideo","LGBDT5_2102",0,0,5,0,0,-33.55771667,115.3425167,5
"2014_TowedVideo","LGBDT5_2104",0,0,1,0,0,-33.55766667,115.3424667,1
"2014_TowedVideo","LGBDT5_2107",0,0,10,0,0,-33.55756667,115.3424,10
"2014_TowedVideo","LGBDT5_2110",0,0,7,0,0,-33.55745,115.3423833,7
"2014_TowedVideo","LGBDT5_2115",0,0,5,0,0,-33.55726667,115.3423167,5
"2014_TowedVideo","LGBDT5_2122",0,0,5,0,0,-33.55705,115.3420833,5
"2014_TowedVideo","LGBDT5_2129",0,0,10,0,0,-33.55681667,115.3420167,10
"2014_TowedVideo","LGBDT5_2131",0,0,6,0,0,-33.55675,115.3419833,6
"2014_TowedVideo","LGBDT5_2136",0,0,5,0,0,-33.55656667,115.3419,5
"2014_TowedVideo","LGBDT5_2141",0,0,5,0,0,-33.5564,115.3417833,5
"2014_TowedVideo","LGBDT5_2143",0,0,5,0,0,-33.55631667,115.3417667,5
"2014_TowedVideo","LGBDT5_2145",0,0,5,0,0,-33.55625,115.3417833,5
"2014_TowedVideo","LGBDT5_2152",0,0,1,0,0,-33.556,115.3416333,1
"2014_TowedVideo","LGBDT5_2155",0,0,1,0,0,-33.55588333,115.3415833,1
"2014_TowedVideo","LGBDT5_2164",0,3,1,0,0,-33.55558333,115.34135,4
"2014_TowedVideo","LGBDT5_2166",0,4,1,0,0,-33.5555,115.3413167,5
"2014_TowedVideo","LGBDT5_2168",0,0,5,0,0,-33.55543333,115.3413,5
"2014_TowedVideo","LGBDT5_2171",0,0,4,0,0,-33.55531667,115.3412667,4
"2014_TowedVideo","LGBDT5_2173",0,0,2,0,0,-33.55523333,115.3412167,2
"2014_TowedVideo","LGBDT5_2180",0,0,5,0,0,-33.55498333,115.3411167,5
"2014_TowedVideo","LGBDT5_2187",0,0,7,0,0,-33.55476667,115.341,7
"2014_TowedVideo","LGBDT5_2191",0,0,10,0,0,-33.55461667,115.3409,10
"2014_TowedVideo","LGBDT5_2196",0,0,3,0,0,-33.55445,115.3407667,3
"2014_TowedVideo","LGBDT5_2201",0,0,2,0,0,-33.55428333,115.3406333,2
"2014_TowedVideo","LGBDT5_2201",0,0,2,0,0,-33.55428333,115.3406333,2
"2014_TowedVideo","LGBDT5_2204",0,0,5,0,0,-33.55416667,115.34055,5
"2014_TowedVideo","LGBDT5_2209",0,0,7,0,0,-33.55401667,115.3404333,7
"2014_TowedVideo","LGBDT5_2211",0,0,8,0,0,-33.55395,115.3403667,8
"2014_TowedVideo","LGBDT5_2216",0,0,4,0,0,-33.55376667,115.3402833,4
"2014_TowedVideo","LGBDT5_2224",0,0,3,0,0,-33.55358333,115.3399833,3
"2014_TowedVideo","LGBDT5_2226",0,2,3,0,0,-33.5535,115.33995,5
"2014_TowedVideo","LGBDT5_2233",0,0,1,0,0,-33.55323333,115.3398667,1
"2014_TowedVideo","LGBDT5_2243",0,0,8,0,0,-33.55288333,115.3396667,8
"2014_TowedVideo","LGBDT5_2244",0,0,7,0,0,-33.55285,115.3396333,7
"2014_TowedVideo","LGBDT5_2246",0,0,1,0,0,-33.55278333,115.3395833,1
"2014_TowedVideo","LGBDT5_2253",0,0,2,0,0,-33.55255,115.3394,2
"2014_TowedVideo","LGBDT5_2258",0,0,0,0,0,-33.55236667,115.3393,0
"2014_TowedVideo","LGBDT5_2265",0,1,5,0,0,-33.55211667,115.3391167,6
"2014_TowedVideo","LGBDT5_2267",0,0,9,0,0,-33.55206667,115.3390667,9
"2014_TowedVideo","LGBDT5_2269",0,0,10,0,0,-33.55198333,115.3390167,10
"2014_TowedVideo","LGBDT5_2271",0,3,2,0,0,-33.55193333,115.3389833,5
"2014_TowedVideo","LGBDT5_2273",0,0,4,0,0,-33.55186667,115.3389333,4
"2014_TowedVideo","LGBDT5_2277",0,0,5,0,0,-33.55173333,115.3388167,5
"2014_TowedVideo","LGBDT5_2282",0,1,8,0,0,-33.55153333,115.3387833,9
"2014_TowedVideo","LGBDT5_2294",0,0,8,0,0,-33.55113333,115.33855,8
"2014_TowedVideo","LGBDT5_2297",0,0,9,0,0,-33.55101667,115.3384667,9
"2014_TowedVideo","LGBDT5_2299",0,0,8,0,0,-33.55095,115.3384333,8
"2014_TowedVideo","LGBDT5_2305",0,0,5,0,0,-33.55075,115.33825,5
"2014_TowedVideo","LGBDT5_2308",0,0,9,0,0,-33.55065,115.3381833,9
"2014_TowedVideo","LGBDT5_2311",0,0,4,0,0,-33.55053333,115.3381333,4
"2014_TowedVideo","LGBDT5_2312",0,0,5,0,0,-33.5505,115.3381167,5
"2014_TowedVideo","LGBDT5_2317",0,0,4,0,0,-33.55031667,115.338,4
"2014_TowedVideo","LGBDT5_2327",0,0,5,0,0,-33.54998333,115.33775,5
"2014_TowedVideo","LGBDT5_2329",0,0,1,0,0,-33.54995,115.3376333,1
"2014_TowedVideo","LGBDT5_2329",0,0,1,0,0,-33.54995,115.33765,1
"2014_TowedVideo","LGBDT5_2331",0,0,4,0,0,-33.54991667,115.3375667,4
"2014_TowedVideo","LGBDT5_2337",0,0,8,0,0,-33.5497,115.3374333,8
"2014_TowedVideo","LGBDT5_2348",0,0,5,0,0,-33.5493,115.33715,5
"2014_TowedVideo","LGBDT5_2351",0,0,5,0,0,-33.54921667,115.3370333,5
"2014_TowedVideo","LGBDT5_2355",0,0,9,0,0,-33.54906667,115.33695,9
"2014_TowedVideo","LGBDT5_2357",0,0,0,0,0,-33.549,115.3368833,0
"2014_TowedVideo","LGBDT5_2361",0,0,6,0,0,-33.54885,115.3368333,6
"2014_TowedVideo","LGBDT5_2364",0,0,0,0,0,-33.54873333,115.3367667,0
"2014_TowedVideo","LGBDT5_2366",0,0,1,0,0,-33.54866667,115.3367167,1
"2014_TowedVideo","LGBDT5_2368",0,0,0,0,0,-33.5486,115.3366667,0
"2014_TowedVideo","LGBDT5_2371",2,0,3,0,0,-33.5485,115.3365833,5
"2014_TowedVideo","LGBDT5_2383",0,0,0,0,0,-33.54806667,115.3363167,0
"2014_TowedVideo","LGBDT5_2386",0,0,9,0,0,-33.54796667,115.3362333,9
"2014_TowedVideo","LGBDT5_2395",0,2,8,0,0,-33.54766667,115.336,10
"2014_TowedVideo","LGBDT5_2398",0,2,8,0,0,-33.54756667,115.3359167,10
"2014_TowedVideo","LGBDT5_2403",0,2,3,0,0,-33.54741667,115.3357667,5
"2014_TowedVideo","LGBDT5_2415",0,0,10,0,0,-33.547,115.3354333,10
"2014_TowedVideo","LGBDT5_2417",0,0,9,0,0,-33.54693333,115.3353667,9
"2014_TowedVideo","LGBDT5_2421",0,0,9,0,0,-33.54681667,115.3352667,9
"2014_TowedVideo","LGBDT5_2423",0,0,9,0,0,-33.54675,115.3352,9
"2014_TowedVideo","LGBDT5_2430",0,3,4,0,0,-33.54653333,115.33505,7
"2014_TowedVideo","LGBDT5_2432",0,1,6,0,0,-33.54646667,115.335,7
"2014_TowedVideo","LGBDT5_2435",0,0,5,0,0,-33.54636667,115.3349167,5
"2014_TowedVideo","LGBDT5_2439",0,0,5,0,0,-33.54621667,115.33485,5
"2014_TowedVideo","LGBDT5_2442",0,0,5,0,0,-33.54611667,115.3347833,5
"2014_TowedVideo","LGBDT5_2447",0,0,0,0,0,-33.54593333,115.3346667,0
"2014_TowedVideo","LGBDT5_2450",0,0,10,0,0,-33.54583333,115.3346,10
"2014_TowedVideo","LGBDT5_2453",0,0,10,0,0,-33.54573333,115.3345333,10
"2014_TowedVideo","LGBDT5_2464",2,0,10,0,0,-33.54536667,115.3343,12
"2014_TowedVideo","LGBDT5_2472",1,0,10,0,0,-33.54508333,115.33415,11
"2014_TowedVideo","LGBDT5_2475",0,0,9,0,0,-33.54498333,115.3341167,9
"2014_TowedVideo","LGBDT5_2483",0,0,8,0,0,-33.54471667,115.3339167,8
"2014_TowedVideo","LGBDT5_2485",0,0,6,0,0,-33.54465,115.3338667,6
"2014_TowedVideo","LGBDT5_2493",0,0,5,0,0,-33.54438333,115.3337,5
"2014_TowedVideo","LGBDT5_2496",0,0,5,0,0,-33.54428333,115.33365,5
"2014_TowedVideo","LGBDT5_2497",0,0,2,0,0,-33.54423333,115.3336333,2
"2014_TowedVideo","LGBDT5_2503",0,0,14,0,0,-33.54401667,115.3335167,14
"2014_TowedVideo","LGBDT5_2503",0,0,14,0,0,-33.54403333,115.3335167,14
"2014_TowedVideo","LGBDT5_2505",2,0,3,0,0,-33.54395,115.3335,5
"2014_TowedVideo","LGBDT5_2509",1,0,8,0,0,-33.54381667,115.3333833,9
"2014_TowedVideo","LGBDT5_2516",0,0,8,0,0,-33.54361667,115.3331833,8
"2014_TowedVideo","LGBDT5_2522",0,1,9,0,0,-33.54338333,115.3330833,10
"2014_TowedVideo","LGBDT5_2529",0,2,4,0,0,-33.54315,115.3328833,6
"2014_TowedVideo","LGBDT5_2532",0,0,4,0,0,-33.54303333,115.3328167,4
"2014_TowedVideo","LGBDT5_2534",0,0,8,0,0,-33.54296667,115.3327667,8
"2014_TowedVideo","LGBDT5_2536",0,0,6,0,0,-33.5429,115.3327,6
"2014_TowedVideo","LGBDT5_2538",0,0,10,0,0,-33.54283333,115.33265,10
"2014_TowedVideo","LGBDT5_2543",0,0,5,0,0,-33.54266667,115.3325167,5
"2014_TowedVideo","LGBDT5_2545",0,0,9,0,0,-33.54258333,115.3325,9
"2014_TowedVideo","LGBDT5_2547",1,1,5,0,0,-33.5425,115.3324667,7
"2014_TowedVideo","LGBDT5_2549",0,0,9,0,0,-33.54245,115.3324333,9
"2014_TowedVideo","LGBDT5_2551",0,0,12,0,0,-33.54236667,115.3324,12
"2014_TowedVideo","LGBDT5_2556",0,0,10,0,0,-33.54216667,115.3323,10
"2014_TowedVideo","LGBDT5_2565",0,3,2,0,0,-33.54183333,115.3322,5
"2014_TowedVideo","LGBDT5_2572",0,0,10,0,0,-33.54158333,115.3320667,10
"2014_TowedVideo","LGBDT5_2574",0,0,11,0,0,-33.5415,115.3320667,11
"2014_TowedVideo","LGBDT5_2574",0,0,11,0,0,-33.5415,115.3320667,11
"2014_TowedVideo","LGBDT5_2580",0,0,10,0,0,-33.54128333,115.3319667,10
"2014_TowedVideo","LGBDT5_2588",0,0,9,0,0,-33.54101667,115.33175,9
"2014_TowedVideo","LGBDT5_2591",0,1,2,0,0,-33.54091667,115.3316667,3
"2014_TowedVideo","LGBDT5_2592",0,3,5,0,0,-33.54086667,115.3316333,8
"2014_TowedVideo","LGBDT5_2594",0,0,5,0,0,-33.5408,115.3316,5
"2014_TowedVideo","LGBDT5_2601",2,1,7,0,0,-33.54056667,115.3314333,10
"2014_TowedVideo","LGBDT5_2604",0,1,9,0,0,-33.54045,115.3313667,10
"2014_TowedVideo","LGBDT5_2614",0,4,3,0,0,-33.54008333,115.3311333,7
"2014_TowedVideo","LGBDT5_2618",0,4,6,0,0,-33.53993333,115.3310833,10
"2014_TowedVideo","LGBDT5_2621",0,4,6,0,0,-33.53983333,115.3310167,10
"2014_TowedVideo","LGBDT5_2623",2,0,8,0,0,-33.53976667,115.33095,10
"2014_TowedVideo","LGBDT5_2627",0,1,9,0,0,-33.53963333,115.3308667,10
"2014_TowedVideo","LGBDT5_2628",0,1,7,0,0,-33.5396,115.3308333,8
"2014_TowedVideo","LGBDT5_2632",0,3,6,0,0,-33.53946667,115.3307167,9
"2014_TowedVideo","LGBDT5_2634",0,2,6,0,0,-33.53938333,115.3306833,8
"2014_TowedVideo","LGBDT5_2636",0,6,1,0,0,-33.5393,115.3306667,7
"2014_TowedVideo","LGBDT5_2638",0,7,0,0,0,-33.53923333,115.3306167,7
"2014_TowedVideo","LGBDT5_2652",0,0,3,0,0,-33.53871667,115.3303333,3
"2014_TowedVideo","LGBDT5_2663",0,0,8,0,0,-33.53835,115.3300833,8
"2014_TowedVideo","LGBDT5_2665",0,1,9,0,0,-33.53826667,115.33005,10
"2014_TowedVideo","LGBDT5_2667",0,0,10,0,0,-33.5382,115.3300167,10
"2014_TowedVideo","LGBDT5_2669",5,0,5,0,0,-33.53813333,115.32995,10
"2014_TowedVideo","LGBDT5_2671",3,0,3,0,0,-33.53806667,115.3299,6
"2014_TowedVideo","LGBDT5_2674",0,0,6,0,0,-33.53795,115.3298333,6
"2014_TowedVideo","LGBDT5_2676",5,0,4,0,0,-33.53788333,115.3298,9
"2014_TowedVideo","LGBDT5_2680",1,1,8,0,0,-33.53773333,115.3297667,10
"2014_TowedVideo","LGBDT5_2681",5,0,4,0,0,-33.53768333,115.3297333,9
"2014_TowedVideo","LGBDT5_2683",0,0,10,0,0,-33.53761667,115.3297,10
"2014_TowedVideo","LGBDT5_2702",2,1,7,0,0,-33.53691667,115.32935,10
"2014_TowedVideo","LGBDT5_2712",0,0,6,0,0,-33.53655,115.3291167,6
"2014_TowedVideo","LGBDT5_2714",0,0,9,0,0,-33.53648333,115.3291167,9
"2014_TowedVideo","LGBDT5_2718",0,2,7,0,0,-33.53633333,115.3290333,9
"2014_TowedVideo","LGBDT5_2720",0,0,7,0,0,-33.53628333,115.3289667,7
"2014_TowedVideo","LGBDT5_2724",0,0,10,0,0,-33.53615,115.3288833,10
