"campaignid","sample","filename","period","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","10.26805","Labridae","Notolabrus","parilus",2,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","34.32544","Labridae","Ophthalmolepis","lineolatus",1,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","0.73296","Monacanthidae","Scobinichthys","granulatus",3,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","8.42231","Mullidae","Upeneichthys","vlamingii",1,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","37.94350","Ostraciidae","Aracana","aurita",1,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","8.53020","Parascylliidae","Parascyllium","variolatum",1,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","8.26159","Pempherididae","Pempheris","klunzingeri",37,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","27.53698","Sphyraenidae","Sphyraena","novaehollandiae",4,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","42.07263","Terapontidae","Pelsartia","humeralis",5,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","39.33600","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","25.51718","Urolophidae","Trygonoptera","ovalis",1,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","394","394_L9.avi","1","48.90557","Urolophidae","Urolophus","circularis",1,-33.5181,115.382,"16/12/2014","13:18:00","Geographe Bay","Geographe Bay","19","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","395","395_L9.avi","Time Seabed","17.03592","Carangidae","Pseudocaranx","spp",3,-33.6073,115.3444,"17/12/2014","10:08:00","Geographe Bay","Geographe Bay","9.2","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","395","395_L9.avi","Time Seabed","3.37282","Gerreidae","Parequula","melbournensis",3,-33.6073,115.3444,"17/12/2014","10:08:00","Geographe Bay","Geographe Bay","9.2","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","395","395_L9.avi","Time Seabed","9.09243","Mullidae","Upeneichthys","vlamingii",1,-33.6073,115.3444,"17/12/2014","10:08:00","Geographe Bay","Geographe Bay","9.2","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","395","395_L9.avi","Time Seabed","46.59159","Rhinobatidae","Trygonorrhina","dumerilii",2,-33.6073,115.3444,"17/12/2014","10:08:00","Geographe Bay","Geographe Bay","9.2","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","395","395_L9.avi","Time Seabed","46.51040","Urolophidae","Trygonoptera","ovalis",1,-33.6073,115.3444,"17/12/2014","10:08:00","Geographe Bay","Geographe Bay","9.2","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","27.34790","Carangidae","Pseudocaranx","spp",26,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","20.72739","Carangidae","Trachurus","novaezelandiae",1,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","30.83973","Gerreidae","Parequula","melbournensis",4,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","51.68335","Labridae","Halichoeres","brownfieldi",1,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","11.60216","Labridae","Notolabrus","parilus",2,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","50.23301","Monacanthidae","Scobinichthys","granulatus",3,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","50.15905","Mullidae","Upeneichthys","vlamingii",3,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","15.29974","Nemipteridae","Pentapodus","vitta",1,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","47.70437","Rhinobatidae","Trygonorrhina","dumerilii",1,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","399","399_L15.avi","Time Seabed","22.91347","Urolophidae","Trygonoptera","ovalis",1,-33.6143,115.313,"17/12/2014","10:17:00","Geographe Bay","Geographe Bay","10.8","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","4","4_L11.avi","1","52.63541","Carangidae","Pseudocaranx","spp",8,-33.3921,115.2281,"10/12/2014","14:13:00","Geographe Bay","Geographe Bay","38.4","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","4","4_L11.avi","1","59.93605","Gerreidae","Parequula","melbournensis",9,-33.3921,115.2281,"10/12/2014","14:13:00","Geographe Bay","Geographe Bay","38.4","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","4","4_L11.avi","1","26.27961","Monacanthidae","Nelusetta","ayraud",1,-33.3921,115.2281,"10/12/2014","14:13:00","Geographe Bay","Geographe Bay","38.4","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","4","4_L11.avi","1","13.89556","Mullidae","Parupeneus","chrysopleuron",1,-33.3921,115.2281,"10/12/2014","14:13:00","Geographe Bay","Geographe Bay","38.4","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","4","4_L11.avi","1","26.90190","Platycephalidae","Platycephalus","spp",2,-33.3921,115.2281,"10/12/2014","14:13:00","Geographe Bay","Geographe Bay","38.4","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","4","4_L11.avi","1","58.33723","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.3921,115.2281,"10/12/2014","14:13:00","Geographe Bay","Geographe Bay","38.4","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","18.87332","Carangidae","Pseudocaranx","spp",5,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","31.68669","Carangidae","Trachurus","novaezelandiae",1,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","7.31621","Ostraciidae","Anoplocapros","amygdaloides",1,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","18.88611","Platycephalidae","Platycephalus","spp",5,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","37.44967","Sillaginidae","Sillago","spp",16,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","57.30620","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","40","40_L19.avi","1","21.65721","Urolophidae","Trygonoptera","ovalis",1,-33.472,115.2287,"9/12/2014","9:57:00","Geographe Bay","Geographe Bay","33.7","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","400","400_L13.avi","1","31.26460","Gerreidae","Parequula","melbournensis",18,-33.3576,115.5517,"14/12/2014","8:58:00","Geographe Bay","Geographe Bay","9.8","Logan","Yes",NA,NA,"3","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","400","400_L13.avi","1","47.41074","Labridae","Eupetrichthys","angustipes",1,-33.3576,115.5517,"14/12/2014","8:58:00","Geographe Bay","Geographe Bay","9.8","Logan","Yes",NA,NA,"3","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","400","400_L13.avi","1","44.97887","Labridae","Notolabrus","parilus",2,-33.3576,115.5517,"14/12/2014","8:58:00","Geographe Bay","Geographe Bay","9.8","Logan","Yes",NA,NA,"3","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","400","400_L13.avi","1","2.49138","Labridae","Ophthalmolepis","lineolatus",3,-33.3576,115.5517,"14/12/2014","8:58:00","Geographe Bay","Geographe Bay","9.8","Logan","Yes",NA,NA,"3","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","400","400_L13.avi","1","54.73473","Muraenidae","Gymnothorax","woodwardi",1,-33.3576,115.5517,"14/12/2014","8:58:00","Geographe Bay","Geographe Bay","9.8","Logan","Yes",NA,NA,"3","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","400","400_L13.avi","1","31.34635","Scorpididae","Neatypus","obliquus",7,-33.3576,115.5517,"14/12/2014","8:58:00","Geographe Bay","Geographe Bay","9.8","Logan","Yes",NA,NA,"3","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","44.60794","Carangidae","Pseudocaranx","spp",4,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","13.08308","Chaetodontidae","Chelmonops","curiosus",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","7.52141","Labridae","Austrolabrus","maculatus",2,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","43.25325","Labridae","Bodianus","frenchii",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","59.20865","Labridae","Coris","auricularis",34,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","8.41508","Labridae","Eupetrichthys","angustipes",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","15.90424","Labridae","Halichoeres","brownfieldi",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","1.94472","Labridae","Notolabrus","parilus",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","9.57624","Labridae","Ophthalmolepis","lineolatus",2,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","1.22400","Labridae","Pseudolabrus","biserialis",3,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","44.19475","Monacanthidae","Acanthaluteres","brownii",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","5.45990","Monacanthidae","Acanthaluteres","vittiger",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","33.26048","Monacanthidae","Meuschenia","flavolineata",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","1.35080","Mullidae","Upeneichthys","vlamingii",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","17.89567","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","6.77122","Pomacentridae","Chromis","klunzingeri",4,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","41.95640","Scorpididae","Neatypus","obliquus",3,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","12.30286","Serranidae","Epinephelides","armatus",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","24.71471","Sparidae","Chrysophrys","auratus",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","407","407_L19.avi","1","27.39851","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.4882,115.4275,"13/12/2014","8:13:00","Geographe Bay","Geographe Bay","16.2","Logan","Yes",NA,NA,"3","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","41","41_L17.avi","1","50.53498","Carangidae","Trachurus","novaezelandiae",4,-33.3679,115.0986,"10/12/2014","7:35:00","Geographe Bay","Geographe Bay","42.5","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","41","41_L17.avi","1","47.56701","Mullidae","Upeneichthys","vlamingii",1,-33.3679,115.0986,"10/12/2014","7:35:00","Geographe Bay","Geographe Bay","42.5","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","41","41_L17.avi","1","7.45913","Platycephalidae","Platycephalus","spp",3,-33.3679,115.0986,"10/12/2014","7:35:00","Geographe Bay","Geographe Bay","42.5","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","41","41_L17.avi","1","45.29530","Sillaginidae","Sillago","spp",2,-33.3679,115.0986,"10/12/2014","7:35:00","Geographe Bay","Geographe Bay","42.5","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","41","41_L17.avi","1","33.43399","Tetraodontidae","Torquigener","pleurogramma",3,-33.3679,115.0986,"10/12/2014","7:35:00","Geographe Bay","Geographe Bay","42.5","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","41","41_L17.avi","1","14.05628","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.3679,115.0986,"10/12/2014","7:35:00","Geographe Bay","Geographe Bay","42.5","Hayley","Yes",NA,NA,"1","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","41.57380","Carangidae","Pseudocaranx","spp",11,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","27.04816","Gerreidae","Parequula","melbournensis",5,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","47.77833","Monacanthidae","Acanthaluteres","vittiger",2,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","5.25192","Monacanthidae","Scobinichthys","granulatus",1,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","1.60605","Mullidae","Upeneichthys","vlamingii",1,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","17.14603","Myliobatidae","Myliobatis","australis",1,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","59.49060","Rhinobatidae","Trygonorrhina","dumerilii",2,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","25.83862","Sphyraenidae","Sphyraena","novaehollandiae",1,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","416","416_L5.avi","Time Seabed","56.61550","Triakidae","Mustelus","antarcticus",1,-33.6148,115.2806,"17/12/2014","10:34:00","Geographe Bay","Geographe Bay","12.3","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","38.68035","Gerreidae","Parequula","melbournensis",2,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","43.58303","Heterodontidae","Heterodontus","portusjacksoni",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","39.08965","Labridae","Coris","auricularis",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","28.48182","Labridae","Eupetrichthys","angustipes",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","24.92937","Labridae","Halichoeres","brownfieldi",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","52.31621","Labridae","Notolabrus","parilus",4,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","45.62173","Labridae","Ophthalmolepis","lineolatus",8,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","22.56312","Monacanthidae","Scobinichthys","granulatus",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","20.62173","Mullidae","Upeneichthys","vlamingii",2,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","44.36548","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","42","42_L23.avi","1","51.65721","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.5425,115.3862,"12/12/2014","13:13:00","Geographe Bay","Geographe Bay","13","Logan","Yes",NA,NA,"4","National Park Zone","No-take"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","13.49905","Gerreidae","Parequula","melbournensis",2,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","4.42832","Labridae","Austrolabrus","maculatus",1,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","23.28440","Labridae","Notolabrus","parilus",1,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","2.53198","Labridae","Ophthalmolepis","lineolatus",1,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","51.89245","Myliobatidae","Myliobatis","australis",1,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
"2014-12_Geographe.Bay_stereoBRUVs","439","439_L21.avi","Time Seabed","28.70370","Rhinobatidae","Trygonorrhina","dumerilii",2,-33.6309,115.2731,"17/12/2014","10:29:00","Geographe Bay","Geographe Bay","8.4","Curtin","Yes","No",NA,"5",NA,"Fished"
